Philygria,Philygria debilis,species
Psechridae,Fecenia,genus
Spilarctia,Spilarctia casigneta,species
Sabellidae,Acromegalomma,genus
Triodia,Triodia sylvina,species
Parapristionchus,Parapristionchus giblindavisi,species
Chrysomelidae,Lema,genus
Ichneumon,Ichneumon laetus,species
Pyralidae,Zophodia,genus
Actinopterygii,Cyprinodontiformes,order
Anoplocephalidae,Moniezia,genus
Lamnidae,Carcharodon,genus
Isacia,Isacia conceptionis,species
Mantura,Mantura chrysanthemi,species
Cricotopus,Cricotopus tamaater,species
Pheidole,Pheidole psilogaster,species
Alcippe,Alcippe morrisonia,species
Philopteridae,Anatoecus,genus
Catops,Catops morio,species
Cepheidae,Cotylorhiza,genus
Braconidae,Notiopambolus,genus
Chimaera,Chimaera monstrosa,species
Anoscopus,Anoscopus limicola,species
Noctuidae,Hemipachnobia,genus
Stratiomyidae,Nemotelus,genus
Noctuidae,Cropia,genus
Miridae,Monalocoris,genus
Faiditus,Faiditus americanus,species
Sphinx,Sphinx perelegans,species
Poliopastea,Poliopastea sp.,species
Stenasellidae,Metastenasellus,genus
Antaeotricha,Antaeotricha Janzen2827,species
Formicidae,Proceratium,genus
Condica,Condica funerea,species
Goniada,Goniada norvegica,species
Colastes,Colastes sp. 2MJS,species
Dicyrtomidae,Dicyrtomina,genus
Cordulegaster,Cordulegaster maculata,species
Eylais,Eylais sp0944C,species
Salticidae,Attulus,genus
Poanes,Poanes viator,species
Alopias,Alopias pelagicus,species
Pseudococcidae,Pseudococcus,genus
Hesperiidae,Aides,genus
Sarcoptiformes,Oribatellidae,family
Acila,Acila minutoides,species
Sperata,Sperata aor,species
Melamphaus,Melamphaus rubrocinctus,species
Diglyphomorpha,Diglyphomorpha Malaise8924,species
Hypena,Hypena andraca,species
Mechanitis,Mechanitis lysimnia,species
Blenniidae,Parablennius,genus
Buteo,Buteo swainsoni,species
Trissolcus,Trissolcus semistriatus,species
Rhabdatomis,Rhabdatomis cora,species
Inermocoelotes,Inermocoelotes brevispinus,species
Primno,Primno abyssalis,species
Bubalus,Bubalus bubalis,species
Ephestiodes,Ephestiodes erythrella,species
Pyralidae,Ctenomeristis,genus
Plagiolepis,Plagiolepis alluaudi,species
Rhodobacterales,Rhodobacteraceae,family
Vireo,Vireo philadelphicus,species
Dysodia,Dysodia Janzen10,species
Hemerodromia,Hemerodromia conspecta,species
Loxerebia,Loxerebia pratorum,species
Pelina,Pelina truncatula,species
Friseria,Friseria Malaise4403,species
Quedius,Quedius dubius,species
Engraulidae,Thryssa,genus
Pontastacus,Pontastacus leptodactylus,species
Cicadellidae,Scleroracus,genus
Crabronidae,Spilomena,genus
Geometridae,Pyrochlora,genus
Pellorneidae,Malacopteron,genus
Culex,Culex infantulus,species
Siphona,Siphona Janzen4029,species
Fringillidae,Acanthis,genus
Chironomidae,Microchironomus,genus
Dinotrema,Dinotrema Malaise2367,species
Erebidae,Eudyops,genus
Eupithecia,Eupithecia emporia,species
Culex,Culex sallumae,species
Parasimulium,Parasimulium crosskeyi,species
Tetraodontidae,Canthigaster,genus
Nymphalidae,Hypocysta,genus
Staphylinidae,Scydmaenus,genus
Diopatra,Diopatra marocensis,species
Beroe,Beroe sp. n MJ-2018,species
Coleoptera,Nitidulidae,family
Sericomyia,Sericomyia chrysotoxoides,species
Aporrectodea,Aporrectodea rosea,species
Glaucidium,Glaucidium radiatum,species
Anarmodia,Anarmodia nebulosalis,species
Fannia,Fannia fuscula,species
Chromadoridae,Rhips,genus
Braconidae,Apanteles,genus
Isogona,Isogona continua,species
Crambidae,Hyalobathra,genus
Munnopsidae,Eurycope,genus
Psenulus,Psenulus laevigatus,species
Necremnus,Necremnus leucarthros,species
Dioctria,Dioctria atricapilla,species
Asteiidae,Asteia,genus
Citharichthys,Citharichthys cornutus,species
Laemophloeus,Laemophloeus biguttatus,species
Erebidae,Leucotmemis,genus
Rosema,Rosema attenuata,species
Sciaridae,Moehnia,genus
Lycoriella,Lycoriella ingenua,species
Herpestidae,Liberiictis,genus
Limatus,Limatus flavisetosus,species
Metrocoris,Metrocoris sichuanensis,species
crypMalaise01,crypMalaise01 Malaise9716,species
Neolema,Neolema sp. EMHAU-15071012,species
Cephalallus,Cephalallus unicolor,species
Squatina,Squatina californica,species
Platypalpus,Platypalpus longicornis,species
Alphaproteobacteria,Rhodobacterales,order
Lasiocampidae,Craspia,genus
Istiblennius,Istiblennius edentulus,species
Gnorimoschema,Gnorimoschema brachiatum,species
Sylvia,Sylvia atricapilla,species
Pyralidae,chryJanzen01,genus
Palthis,Palthis angustipennis,species
Tortricidae,Capua,genus
Phrurolithidae,Scotinella,genus
Elysia,Elysia papillosa,species
Ancylis,Ancylis diminutana,species
Hypoponera,Hypoponera punctatissima,species
Nereididae,Ceratonereis,genus
Clogmia,Clogmia albipunctatus,species
Tachyporus,Tachyporus californicus,species
Vaejovidae,Vaejovis,genus
gelBioLep01,gelBioLep01 BioLep7992,species
Erebidae,Hyphantria,genus
Minilimosina,Minilimosina parva,species
Ctenoplusia,Ctenoplusia oxygramma,species
elachJanzen01,elachJanzen01 Janzen868,species
Notodontidae,Tecmessa,genus
Smerinthus,Smerinthus minor,species
Dicranota,Dicranota flammatra,species
Eois,Eois pallidicosta,species
Thalassodes,Thalassodes quadrariaAH01Ml,species
Calathusa,Calathusa basicunea,species
Rhyparochromidae,Paromius,genus
Ptychoptera,Ptychoptera albimanus,species
Apogonidae,Gymnapogon,genus
Saturniidae,Gonimbrasia,genus
Myliobatiformes,Potamotrygonidae,family
Hemiptera,Micronectidae,family
Pyrrhopyge,Pyrrhopyge rubricollis,species
Lactura,Lactura erythocera,species
Vespertilionidae,Murina,genus
Megetra,Megetra cancellata,species
tetraMalaise01,tetraMalaise01 Malaise3841,species
Aves,Falconiformes,order
Carabidae,Cylindera,genus
Tortricidae,Icelita,genus
Lasiocampidae,Symphyta,genus
Aleochara,Aleochara brevipennis,species
Nymphalidae,Praepronophila,genus
Leucochimona,Leucochimona lepida,species
Friseria,Friseria cerussata,species
Gracilariaceae,Gracilaria,genus
Scathophagidae,Orthacheta,genus
Sphecodes,Sphecodes sp. 3 JH-2013,species
Tripudia,Tripudia grapholithoides,species
Urbanus,Urbanus viterboana,species
Acrididae,Euthystira,genus
Cardiocondyla,Cardiocondyla mauritanica,species
Anyphaenidae,Philisca,genus
Araneidae,Aculepeira,genus
Diptera,Bolbomyiidae,family
Anguilliformes,Nemichthyidae,family
Atheta,Atheta euryptera,species
Idaea,Idaea cervantaria,species
Metaltella,Metaltella sp.,species
Desmometopa,Desmometopa varipalpis,species
Laelapidae,Laelaps,genus
Diodora,Diodora ruppellii,species
Hylaea,Hylaea fasciaria,species
Megalota,Megalota spinulosa,species
Cycloctenidae,Paravoca,genus
Acrididae,Phaeocatantops,genus
Eupterotidae,Parajana,genus
Ethmiidae,Erysiptila,genus
Lema,Lema bilineata,species
Cephise,Cephise nuspesezDHJ02,species
Bathydraconidae,Prionodraco,genus
Syconycteris,Syconycteris australis,species
Auletobius,Auletobius gaditanus,species
Eodiaptomus,Eodiaptomus wolterecki,species
Gracillariidae,Phyllonorycter,genus
Nonnus,Nonnus Malaise7146,species
Actia,Actia interrupta,species
Lasiocampidae,Metanastria,genus
Culex,Culex tritaeniorhynchus,species
Carcharhinidae,Rhizoprionodon,genus
Philaethria,Philaethria dido,species
Eumorpha,Eumorpha satellitia,species
Gnaphosa,Gnaphosa parvula,species
Thripidae,Apterothrips,genus
Agraptocorixa,Agraptocorixa gambrei,species
Nanorana,Nanorana quadranus,species
Cephalopoda,Myopsida,order
Crambidae,Tegostoma,genus
Tachinidae,Masiphya,genus
Eurycope,Eurycope dahli,species
Planorbidae,Promenetus,genus
Promachus,Promachus sp.,species
Uranophora,Napata leucotelus,species
Dermogenys,Dermogenys pusilla,species
Synodontis,Synodontis iturii,species
Myrmelachista,Myrmelachista haberi,species
Pteromalidae,Catolaccus,genus
Clupeidae,Amblygaster,genus
Helina,Helina obscurata,species
Semioscopis,Semioscopis inornata,species
Paridnea,Paridnea holophaealisDHJ01,species
Kitasatospora,Kitasatospora viridis,species
Messor,Messor minor,species
Sphaerophoria,Sphaerophoria novaeangliae,species
Aphthona,Aphthona lutescens,species
Gobiesox,Gobiesox adustus,species
Thagona,Thagona tibialisDHJ02,species
Crabronidae,Mimesa,genus
Gnathothlibus,Gnathothlibus eras,species
Scarabaeidae,Parachlorota,genus
Zaglyptomorpha,Zaglyptomorpha auxiliadorae,species
Hediste,Hediste pontii,species
Cataglyphis,Cataglyphis piliscapus,species
Dinophysiales,Dinophysaceae,family
Andrena,Andrena cineraria,species
Triportheidae,Triportheus,genus
Gorgone,Gorgone augustaDHJ02,species
Calanoida,Calanidae,family
Braconidae,Diospilus,genus
Erotylidae,Aulacochilus,genus
Epiphora,Epiphora vicina,species
Oncorhynchus,Oncorhynchus gorbuscha,species
Monacha,Monacha cartusiana,species
Liotryphon,Liotryphon nucicola,species
Acropolitis,Acropolitis rudisana,species
Hemicycliophora,Hemicycliophora gracilis,species
Micropterix,Micropterix kardamylensis,species
Onchidella,Onchidella carpenteri,species
Solenopsis,Solenopsis sp. TD16,species
Odontobuthus,Odontobuthus doriae,species
Geoemydidae,Cuora,genus
Malacalcyonacea,Plexauridae,family
Pentila,Pentila pauli,species
Fabriciana,Fabriciana aglaja,species
Plumiperla,Plumiperla diversa,species
Taenionema,Taenionema pacificum,species
Heleomyzidae,Anorostoma,genus
Thyca,Thyca crystallina,species
Pallopteridae,Palloptera,genus
Trioza,Trioza obtusa,species
Loxolomia,Loxolomia serpentina,species
Cottus,Cottus rhotheus,species
Eumenidae,Allorhynchium,genus
Tephrina,Tephrina murinaria,species
Chersotis,Chersotis cuprea,species
Glaucostola,Glaucostola guttipalpis,species
Aves,Dinornithiformes,order
Ascomycota,Leotiomycetes,class
acroBioLep01,acroBioLep01 BioLep16,species
Psychodidae,Maruina,genus
Bryoptera,Bryoptera canidentata,species
Epactionotus,Epactionotus bilineatus,species
Carabidae,Diachromus,genus
Limax,Limax cinereoniger,species
Dysdera,Dysdera nesiotes,species
Clusiidae,Clusiodes,genus
Trichopria,Trichopria subimpressa,species
Pero,Pero dularia,species
Architaenioglossa,Diplommatinidae,family
Hemiptera,Aphididae,family
Scelionidae,Opisthacantha,genus
Erebidae,Grammia,genus
Phoridae,Ceratusa,genus
Tomosvaryella,Tomosvaryella cilitarsis,species
Heterospilus,Heterospilus Malaise7231,species
Culex,Culex duttoni,species
Rhaphidophoridae,Troglophilus,genus
Orthocentrus,Orthocentrus fulvipes,species
Zopheridae,Synchita,genus
Sialis,Sialis fuliginosa,species
Pherbellia,Pherbellia anubis,species
Mesostigmata,Urodinychidae,family
Americina,Americina adusta,species
Tenebrionidae,Strongylium,genus
Ploima,Proalidae,family
Phrynobatrachus,Phrynobatrachus francisci,species
Lacturidae,Lactura,genus
Taxonus,Taxonus alboscutellatus,species
Coleotechnites,Coleotechnites blastovora,species
Thripidae,Limothrips,genus
Rhimphoctona,Rhimphoctona rufocoxalis,species
Tettigoniidae,Hexacentrus,genus
Erebidae,Dialithis,genus
Characidae,Nematocharax,genus
Noctuidae,Leucania,genus
Elimia,Elimia proxima,species
Scrobipalpopsis,Scrobipalpopsis interposita,species
Conotrachelus,Conotrachelus mus,species
Mycterothrips,Mycterothrips nilgiriensis,species
Thysanoplusia,Thysanoplusia circumscripta,species
Pantoclis,Pantoclis VC037,species
Crabronidae,Pemphredon,genus
Nolidae,Risoba,genus
Ceratitis,Ceratitis hamata,species
Crambidae,Torqueola,genus
Drosophila,Drosophila nigricincta,species
Mesostigmata,Ameroseiidae,family
Erebidae,Mydromera,genus
Clostera,Clostera brucei,species
Esox,Esox masquinongy,species
Areniscythris,Areniscythris JFL290,species
Macrobathra,Macrobathra embroneta,species
Sarcoptiformes,Acaridae,family
Laelapidae,Tropilaelaps,genus
Alophia,Alophia combustella,species
Rhyparochromidae,Daerlac,genus
Anatidae,Asarcornis,genus
Anopheles,Anopheles franciscanus,species
Lumbrineridae,Lumbrineris,genus
Bledius,Bledius filipes,species
Occidozyga,Occidozyga sp. l ZTL-2022,species
Eucyclodes,Eucyclodes leptocosma,species
Tephritidae,Themara,genus
Cantharidae,Malthodes,genus
Pyralidae,Cryptoblabes,genus
Chrysomelidae,Mandarella,genus
Mactridae,Mactra,genus
Dolichopodidae,Enlinia,genus
Noctuidae,Aedia,genus
Decodes,Decodes helix,species
Eudistoma,Eudistoma ovatum,species
Rhodymeniaceae,Halopeltis,genus
Lithophane,Lithophane pexata,species
Grossbeckia,Grossbeckia semimaculata,species
Poecilus,Poecilus cupreus,species
Araneae,Liphistiidae,family
Thudaca,Thudaca sp. ANICMK234,species
Sphingidae,Xylophanes,genus
Hirundinidae,Hirundo,genus
Ichneumonidae,Rhimphoctona,genus
Chionodes,Chionodes fondella,species
Perinereis,Perinereis vallata,species
Chlaenius,Chlaenius tomentosus,species
Hendecasis,Hendecasis apicefulva,species
Conostigmus,Conostigmus bipunctatus,species
Thripidae,Tryphactothrips,genus
Paradraculoides,Paradraculoides anachoretus,species
Gorgonocephalidae,Astrotoma,genus
Buthidae,Microtityus,genus
Rhabditophora,Proseriata,order
Coleoptera,Chrysomelidae,family
Eupithecia,Eupithecia pusillata,species
Baicaliidae,Pseudobaikalia,genus
Culicoides,Culicoides chiopterus,species
Armadilloniscus,Armadilloniscus ellipticus,species
Enteromius,Enteromius stanleyi,species
Neoconocephalus,Neoconocephalus sp.,species
Zoanthus,Zoanthus sp. Amami 2,species
Kateretes,Kateretes pusillus,species
Pyrgus,Pyrgus communis,species
Acrididae,Spathosternum,genus
Tetramorium,Tetramorium FHG pumi,species
Hypercompe,Hypercompe laeta,species
Costasiellidae,Costasiella,genus
Dircenna,Dircenna euchytma,species
Hexacentrus,Hexacentrus unicolor,species
Leptophlebiidae,Deleatidium,genus
geleBioLep01,geleBioLep01 BioLep2461,species
Melicharidae,Proctolaelaps,genus
Paragorgia,Paragorgia regalis,species
Zebrasoma,Zebrasoma veliferum,species
Glypta,Glypta lapponica,species
Gloora,Gloora alba,species
Tetragona,Tetragona ziegleri,species
Synchaeta,Synchaeta sp. WM-2017c,species
Artedius,Artedius fenestralis,species
Tenuiphantes,Tenuiphantes zimmermanni,species
Radosa,Radosa ordinata,species
Channa,Channa ornatipinnis,species
Euura,Euura sp indet nr lanatae,species
Cricetulus,Cricetulus barabensis,species
Rhagidiidae,Poecilophysis,genus
Florideophyceae,Gigartinales,order
Nymphalidae,Napeogenes,genus
Labena,Labena deltaDHJ01,species
Anaspides,Anaspides tasmaniae,species
Coccinella,Coccinella magnifica,species
Corvidae,Psilorhinus,genus
Disphragis,Disphragis carantis,species
Rivula,Rivula sp. ANIC1,species
Plagiorchiida,Heterophyidae,family
Chordeiles,Chordeiles minor,species
Ceraclea,Ceraclea maculata,species
Geometridae,Macaria,genus
Antiblemma,Antiblemma Poole09,species
Proctophyllodes,Proctophyllodes simillimus,species
Pteromalidae,Asaphes,genus
Ochrodota,Ochrodota marina,species
Clitellata,Branchiobdellida,order
Blastobasidae,Calosima,genus
Dysderidae,Dysdera,genus
Pimpla,Pimpla turionellae,species
Dolichovespula,Dolichovespula adulterina,species
Centromacronema,Centromacronema apicale,species
Oecophoridae,Haplodyta,genus
Australothis,Australothis rubrescens,species
Bacteroidales,Bacteroidaceae,family
Braconidae,Adelius,genus
Stylomesus,Stylomesus sp. lineage 10 JB-2020,species
Hoplobatrachus,Hoplobatrachus rugulosus,species
Caecidotea,Caecidotea racovitzai,species
Ambulyx,Ambulyx schauffelbergeri,species
Sphenarches,Sphenarches anisodactylus,species
Rhinoptera,Rhinoptera javanica,species
Rhabditida,Rhabdochonidae,family
Temnora,Temnora sardanus,species
Halaelurus,Halaelurus lineatus,species
Stolephorus,Stolephorus lotus,species
Nebrioporus,Nebrioporus macronychus,species
Cixiidae,Tachycixius,genus
Gracillariidae,Porphyrosela,genus
Retithrips,Retithrips syriacus,species
Malthodes,Malthodes fragilis,species
Elateridae,Glyphonyx,genus
Erasmoneura,Erasmoneura vulnerata,species
Diplonychus,Diplonychus rusticus,species
Synchroa,Synchroa punctata,species
Sciota,Sciota uvinella,species
Cricetidae,Neotoma,genus
Dermogenys,Dermogenys siamensis,species
Hydrovolziidae,Hydrovolzia,genus
Agonum,Agonum CHU1,species
Elaphria,Elaphria trolia,species
Synagrops,Synagrops bellus,species
Phytomyptera,Phytomyptera Janzen7424,species
Poecilocapsus,Poecilocapsus lineatus,species
Astraptes,Astraptes anaphus,species
Kallima,Kallima sylvia,species
Aulonothroscus,Aulonothroscus distans,species
Ichneumonidae,Perithous,genus
Cryptochironomus,Cryptochironomus sorex,species
Mesobius,Mesobius antipodum,species
Hypnales,Callicladiaceae,family
Chelonus,Chelonus andrievskii,species
Bombus,Bombus haemorrhoidalis,species
Trombidiformes,Pionidae,family
Chrysopidae,Nothochrysa,genus
Nymphon,Nymphon australe,species
Liogluta,Liogluta nitens,species
Toxomerus,Toxomerus bistrigus,species
Strephonota,Strephonota macdonaldiRKR,species
Pteromalidae,Macroglenes,genus
Philopotamus,Philopotamus montanus,species
Diaphus,Diaphus ostenfeldi,species
Diptera,Trichoceridae,family
Pareledone,Pareledone turqueti,species
Rhodinia,Rhodinia fugax,species
Geometridae,Protitame,genus
Aphalaridae,Craspedolepta,genus
Symphysanodon,Symphysanodon typus,species
Geometridae,Dysstroma,genus
Erebidae,Pelochyta,genus
Heleomyzidae,Heteromyza,genus
Anthela,Anthela ferruginosa,species
Anguis,Anguis fragilis,species
Paracapnia,Paracapnia disala,species
Cylindrotomidae,Cylindrotoma,genus
Gempylus,Gempylus serpens,species
Pherne,Pherne sperryi,species
Zonosaurus,Zonosaurus maximus,species
Diolcogaster,Diolcogaster Choi213,species
Agroeca,Agroeca cuprea,species
Blastobasis,Blastobasis AUS3,species
Hecalus,Hecalus nitobei,species
Elateridae,Monocrepidius,genus
Cyclopedidae,Cyclopes,genus
Naucoridae,Limnocoris,genus
Tyrrhenoleuctra,Tyrrhenoleuctra lusohispanica,species
Dysstroma,Dysstroma pseudimmanata,species
Streptosporangiaceae,Actinocorallia,genus
Scincidae,Eutropis,genus
Pseudacaudella,Pseudacaudella rubida,species
Falcileptoneta,Falcileptoneta sp. 1 JHO-2022a,species
Alpinosciara,Alpinosciara subtrivialis,species
Delia,Delia florilega,species
Diptera,Celyphidae,family
Coleophora,Coleophora preisseckeri,species
Ancylis,Ancylis synomotis,species
Pasiphila,Pasiphila rectangulata,species
Dargida,Dargida diffusa,species
Ergasticus,Ergasticus clouei,species
Bordetella,Bordetella pertussis,species
Epia,Epia muscosaDHJ01,species
Forcipomyia,Forcipomyia velox,species
Riodinidae,Charis,genus
Caudata,Plethodontidae,family
Gasteruption,Gasteruption assectator,species
Syrphidae,Asarkina,genus
Glossiphoniidae,Theromyzon,genus
Tridacna,Tridacna sp. ET921,species
Lipotriches,Lipotriches flavoviridis,species
Hypomyzostoma,Hypomyzostoma jonathoni,species
Odontomyia,Odontomyia cincta,species
Pteropoda,Heliconoididae,family
Chironomidae,Nanocladius,genus
Pyralidae,epipaJanzen01,genus
Geometridae,Phigalia,genus
Afrogethes,Afrogethes canadensis,species
Plagiolepis,Plagiolepis madecassa,species
Apidae,Pasites,genus
Godyris,Godyris caesiopictaICG02,species
Rhinusa,Rhinusa neta,species
Anavitrinella,Anavitrinella addendaria,species
Dusona,Dusona texana,species
Brachypnoea,Brachypnoea rotundicollis,species
Perciformes,Trichonotidae,family
Trombidiformes,Diptilomiopidae,family
Tiphia,Tiphia minuta,species
Acanthaster,Acanthaster planci,species
Staphylinidae,Earota,genus
Tomoxia,Tomoxia inclusa,species
Mesopolobus,Mesopolobus aequus,species
Araneidae,Neoscona,genus
Cybaeidae,Cybaeus,genus
Mithracidae,Mithraculus,genus
Fraus,Fraus marginispina,species
Pterocladiaceae,Pterocladiella,genus
Terebridae,Punctoterebra,genus
Bactrocera,Bactrocera limbifera,species
Paedocypris,Paedocypris progenetica,species
Ectropis,Ectropis annumerata,species
Scyliorhinus,Scyliorhinus capensis,species
Lathys,Lathys alberta,species
Hemiodus,Hemiodus atranalis,species
cramBioLep01,cramBioLep01 BioLep664,species
Aeromachus,Aeromachus stigmata,species
Macaria,Macaria ostia,species
Chadisrochroa,Chadisrochroa zabenilla,species
Tharsalea,Tharsalea gorgon,species
Phytomyptera,Phytomyptera Malaise7100,species
Dermestidae,Dermestes,genus
Dendropoma,Dendropoma platypus,species
Cambarus,Cambarus angularis,species
Perciformes,Nototheniidae,family
Cossidae,Yakudza,genus
Phenopelopidae,Eupelops,genus
Dolichogenidea,Dolichogenidea stevestroudi,species
Mycolicibacterium,Mycolicibacterium sediminis,species
Hypomicrogaster,Hypomicrogaster Whitfield04,species
Saurida,Saurida sp. A JKJ-2015,species
Orsillacis,Orsillacis producta,species
Ichneumonidae,Zagryphus,genus
malaiseGraci01,malaiseGraci01 Malaise5632,species
Cicadellidae,Nephotettix,genus
Atomaria,Atomaria salicicola,species
Condica,Condica aroana,species
Scaridae,Calotomus,genus
Muscidae,Mydaea,genus
Nyctereutica,Nyctereutica melanophorella,species
Phyllodocidae,Notophyllum,genus
Dinotrema,Dinotrema Malaise6952,species
Theretra,Theretra capensis,species
Ceratoserolis,Ceratoserolis trilobitoides,species
Anotia,Anotia uhleri,species
Diapriidae,Ismarus,genus
Scrapter,Scrapter capensis,species
blastoMalaise01,blastoMalaise01 Malaise1400,species
Pterostichus,Pterostichus nigrita,species
Contracaecum,Contracaecum rudolphii,species
Pherotesia,Pherotesia caeca,species
Nyceryx,Nyceryx saturata,species
Lycaenidae,Lamprospilus,genus
Macrosiphum,Macrosiphum pseudocoryli,species
Insecta,Odonata,order
Stylommatophora,Helicodontidae,family
Arrenurus,Arrenurus virens,species
Osmia,Osmia atrocyanea,species
Vespula,Vespula alascensis,species
Nacoleia,Nacoleia rhoeoalis,species
Chaetostigmoptera,Chaetostigmoptera Janzen4501,species
Baccha,Baccha elongata,species
Sergestidae,Robustosergia,genus
Braconidae,Illidops,genus
Dolichogenidea,Dolichogenidea tiboshartae,species
Reduviidae,Triatoma,genus
Calanoida,Lucicutiidae,family
Conus,Conus micropunctatus,species
Crambidae,Diastictis,genus
Kibdelosporangium,Kibdelosporangium philippinense,species
Dactyloceras,Dactyloceras richinii,species
Cephalotes,Cephalotes basalis,species
Epigynopteryx,Epigynopteryx tabithaAH03CaGh,species
Tachinidae,Ceracia,genus
Hemidromodes,Hemidromodes robusta,species
Carabus,Carabus coriaceus,species
Eurymycter,Eurymycter tricarinatus,species
Nemacheilidae,Nemacheilus,genus
Cephalaspidea,Acteonidae,family
Adelges,Adelges laricis-tardus compl,species
Noctuidae,Orthodes,genus
Aleiodes,Aleiodes sutthisani,species
Culicoides,Culicoides enderleini,species
Colpotrochia,Colpotrochia Malais8262,species
Illidops,Illidops jft03,species
Syllepte,Syllepte belialis,species
Danio,Danio feegradei,species
Coenosia,Coenosia pumila,species
Tenthredinidae,Fenusa,genus
Myrmeleontidae,Brachynemurus,genus
Andinopanurgus,Andinopanurgus sp.,species
Tamarixia,Tamarixia radiata,species
Rachycentridae,Rachycentron,genus
Opiliones,Cosmetidae,family
Gobiidae,Neogobius,genus
Geometridae,Zenophleps,genus
Harpalus,Harpalus laevipes,species
Bryozoa,Gymnolaemata,class
Araneae,Atracidae,family
Marpesia,Marpesia alcibiades,species
Oligocentria,Ianassa rusticaDHJ04,species
Nudibranchia,Coryphellidae,family
Elachiptera,Elachiptera sibirica,species
Mustelidae,Martes,genus
Baeotis,Baeotis zonata,species
Milichiidae,Milichia,genus
Metzneria,Metzneria metzneriella,species
Linyphiidae,Improphantes,genus
Rivula,Rivula Poole02DHJ06,species
Gripopterygidae,Claudioperla,genus
Nalassus,Nalassus dryadophilus,species
Choerophryne,Albericus sp. 4,species
Chaetodon,Chaetodon melapterus,species
Allognosta,Allognosta fuscitarsis,species
Colletes,Colletes abeillei,species
Onchidiidae,Peronia,genus
Cesonia,Cesonia bilineata,species
Chiroptera,Hipposideridae,family
Speleophria,Speleophria bivexilla,species
Tegoribates,Tegoribates americanus,species
Mesochorus,Mesochorus dimidiator,species
Palaemonidae,Creaseria,genus
Galeocerdo,Galeocerdo cuvier,species
Geoplanidae,Endeavouria,genus
Adhemarius,Adhemarius daphne,species
Bethylidae,Epyris,genus
Microchrysa,Microchrysa polita,species
Hollandichthys,Hollandichthys multifasciatus,species
Scorpaeniformes,Tetrarogidae,family
Collembola,Entomobryomorpha,order
acontBioLep01,acontBioLep01 Chacon1747,species
Animalia,Hemichordata,phylum
Geometridae,Ophthalmitis,genus
Atracidae,Hadronyche,genus
Vehilius,Vehilius illudens,species
Trachyjulus,Trachyjulus unciger,species
Cerambycidae,Deroplia,genus
Polypedilum,Polypedilum sp. 19SC,species
gelMalaise01,gelMalaise01 Malaise3985,species
Philoscia,Philoscia affinis,species
Tyrannidae,Stigmatura,genus
Brachidontes,Brachidontes rostratus,species
Hemibagrus,Hemibagrus spilopterus,species
Lobodon,Lobodon carcinophaga,species
Trypophloeus,Trypophloeus dejevi,species
Tetraodontiformes,Ostraciidae,family
Milichiidae,Neophyllomyza,genus
Perditorulus,Perditorulus Malaise6904,species
Pyropteron,Pyropteron affinis,species
Tachinidae,Leschenaultia,genus
Alopiidae,Alopias,genus
Attalus,Attalus morulus,species
Tetramorium,Tetramorium lanuginosum,species
Pegomya,Pegomya solennis,species
Clitellata,Crassiclitellata,order
Aphidius,Aphidius uzbekistanicus,species
Battaristis,Battaristis MalaiseMetz3348,species
Bacteroidota,Bacteroidia,class
Ameiurus,Ameiurus melas,species
Zygothrica,Zygothrica sp. 51DG,species
Arrenurus,Arrenurus sp.,species
Eulithis,Eulithis gracilineata,species
Limnocalanus,Limnocalanus macrurus,species
Pleuronectidae,Kareius,genus
Euxoa,Euxoa aequalis,species
Polybia,Polybia barbouri,species
Prisopodidae,Damasippus,genus
Prestonella,Prestonella nuptialis,species
Sosxetra,Sosxetra grata,species
Hyllus,Hyllus dotatus,species
Eacles,Eacles ducalis,species
Dysderidae,Harpactocrates,genus
Delphacidae,Toya,genus
Crematogaster,Crematogaster nigropilosa,species
Teratoscincus,Teratoscincus keyserlingii,species
Fungiidae,Cycloseris,genus
Harpacticoida,Nannopodidae,family
Sparganothoides,Sparganothoides ocrisanaDHJ01,species
Chrysopidae,Mallada,genus
Nyctimystes,Nyctimystes papua,species
Dinotrema,Dinotrema Malaise2550,species
Braconidae,Leptodrepana,genus
Astiphromma,Astiphromma splenium,species
Circassina,Circassina frutis,species
Phytomyza,Phytomyza nigritella,species
Cephalopholis,Cephalopholis hemistiktos,species
Labridae,Parajulis,genus
Phoridae,Diplonevra,genus
Euphydryas,Euphydryas davidi,species
Gobiesocidae,Acyrtus,genus
Sperchon,Sperchon brevirostris,species
Limoniidae,Phylidorea,genus
Trichobranchidae,Terebellides,genus
Loricariidae,Hemiodontichthys,genus
Goniorhynchus,Goniorhynchus salaconalis,species
gelJanzen01,gelJanzen01 Janzen156,species
Apatelodidae,Olceclostera,genus
Stempfferia,Stempfferia annae,species
Subonoba,Subonoba turqueti,species
ichneuMalaise01,ichneuMalaise01 Malaise9082,species
Trochidae,Umbonium,genus
Dunama,Dunama jessiebancroftae,species
Cupolaconcha,Cupolaconcha meroclista,species
Varacosa,Varacosa gosiuta,species
Stigmella,Stigmella quercipulchella,species
Philobota,Philobota sp. ANIC191,species
Bleptina,Bleptina BioLep185,species
Chaetodontidae,Forcipiger,genus
Archaea,Halobacteriota,phylum
Strongylura,Strongylura leiura,species
Persectania,Persectania ewingii,species
Antaeotricha,Antaeotricha BioLep0240,species
Oxidae,Oxus,genus
Endoxyla,Endoxyla sp. 9,species
